City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
505,luxor,25.6989,32.6421,55.45,58,0,2.3,EG,1669700692
506,bogale,16.2833,95.4,87.91,62,19,3.78,MM,1669700957
507,baruun-urt,46.6806,113.2792,-6.72,60,29,18.54,MN,1669701032
508,miyako,39.6367,141.9525,61.45,82,99,11.54,JP,1669701033
509,shannon,52.7039,-8.8642,45.14,93,75,3.44,IE,1669701033
510,kazanskoye,55.6448,69.235,5.36,81,100,6.6,RU,1669701034
511,chifeng,42.2683,118.9636,6.89,25,42,25.57,CN,1669701109
512,acapulco,16.8634,-99.8901,77.0,86,64,4.76,MX,1669700990
513,plyussa,58.4308,29.3654,24.6,97,100,5.06,RU,1669701110
514,ambon,-3.6954,128.1814,89.74,58,40,9.22,ID,1669701110
515,santa isabel do rio negro,-0.4139,-65.0192,71.85,97,100,1.95,BR,1669701186
516,naryan-mar,67.6713,53.087,16.7,96,96,7.67,RU,1669701186
517,tapes,-30.6733,-51.3958,68.49,85,36,12.88,BR,1669701187
518,baykit,61.67,96.37,-1.71,94,100,4.23,RU,1669701187
519,labrea,-7.2586,-64.7981,71.26,97,61,2.86,BR,1669701263
520,san juan bautista,-14.0108,-75.7358,64.47,84,40,2.51,PE,1669701263
521,inirida,3.8653,-67.9239,71.65,100,97,2.55,CO,1669701264
522,severomorsk,69.0689,33.4162,32.4,93,76,8.1,RU,1669701339
523,jodar,37.8406,-3.3526,42.73,74,28,1.21,ES,1669701339
524,ntoum,0.3833,9.7833,76.77,95,83,2.28,GA,1669701340
525,tandil,-37.3217,-59.1332,67.68,89,81,6.8,AR,1669701340
526,kjopsvik,68.097,16.3742,33.67,80,100,7.76,NO,1669701416
527,moctezuma,29.8,-109.6667,54.95,31,40,4.34,MX,1669701417
528,san luis,-33.295,-66.3356,71.89,50,69,0.72,AR,1669701417
529,araouane,18.9048,-3.5265,61.02,22,19,11.14,ML,1669701124
530,preobrazheniye,42.9019,133.9064,36.36,47,99,15.55,RU,1669701493
531,vredendal,-31.6683,18.5012,68.13,70,47,3.69,ZA,1669701609
532,oktyabrskiy,54.4815,53.471,3.97,97,96,2.48,RU,1669701610
533,bagdarin,54.4333,113.6,-10.35,58,22,5.7,RU,1669701611
534,port-gentil,-0.7193,8.7815,78.76,94,100,2.3,GA,1669702444
535,puerto madero,14.7208,-92.4215,73.6,100,40,0.0,MX,1669702583
536,byron bay,-28.65,153.6167,77.7,76,61,12.26,AU,1669702767
537,ewa beach,21.3156,-158.0072,73.35,89,100,3.44,US,1669702882
538,jining,35.405,116.5814,35.67,26,100,16.75,CN,1669703897
539,beyneu,45.3167,55.2,33.26,39,100,13.35,KZ,1669704650
540,omagh,54.6,-7.3,42.82,90,100,1.57,GB,1669705245
541,yenagoa,4.9247,6.2642,78.71,81,56,1.45,NG,1669705246
542,sao felix do xingu,-6.6447,-51.995,70.72,99,100,2.39,BR,1669705246
543,limbang,4.75,115.0,89.71,64,30,4.14,MY,1669705247
544,yining,29.0361,114.5636,51.15,94,100,3.71,CN,1669706325
545,san policarpo,12.1791,125.5072,83.03,77,89,12.15,PH,1669707383
546,quzhou,28.9594,118.8686,58.32,91,100,7.81,CN,1669707383
547,moron,-34.6534,-58.6198,76.89,75,12,8.5,AR,1669707384
548,le marin,14.4721,-60.8697,75.72,94,100,6.91,MQ,1669707670
549,gamba,-2.65,10.0,74.12,94,100,5.39,GA,1669707671
550,jalu,29.0331,21.5482,61.5,61,0,4.18,LY,1669707672
